index_ids,text
10552,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 488 -InterruptEvent 0 -NGENProcess 47c -Pipe 484 -Comment NGen Worker Process.
10553,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 488 -InterruptEvent 0 -NGENProcess 48c -Pipe 1fc -Comment NGen Worker Process.
10554,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 488 -InterruptEvent 0 -NGENProcess 68c -Pipe 674 -Comment NGen Worker Process.
10555,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 490 -InterruptEvent 0 -NGENProcess 440 -Pipe 42c -Comment NGen Worker Process.
10556,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 490 -InterruptEvent 0 -NGENProcess 56c -Pipe 500 -Comment NGen Worker Process.
10557,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 490 -InterruptEvent 0 -NGENProcess 628 -Pipe 668 -Comment NGen Worker Process.
10558,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 494 -InterruptEvent 0 -NGENProcess 2e0 -Pipe 330 -Comment NGen Worker Process.
10559,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 494 -InterruptEvent 0 -NGENProcess 44c -Pipe 3d0 -Comment NGen Worker Process.
10560,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 494 -InterruptEvent 0 -NGENProcess 4a0 -Pipe 510 -Comment NGen Worker Process.
10561,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 494 -InterruptEvent 0 -NGENProcess 4a8 -Pipe 48c -Comment NGen Worker Process.
10562,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 498 -InterruptEvent 0 -NGENProcess 440 -Pipe 1e8 -Comment NGen Worker Process.
10563,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 498 -InterruptEvent 0 -NGENProcess 480 -Pipe 484 -Comment NGen Worker Process.
10564,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 498 -InterruptEvent 0 -NGENProcess 5f8 -Pipe 5d4 -Comment NGen Worker Process.
10565,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 498 -InterruptEvent 0 -NGENProcess 618 -Pipe 5c8 -Comment NGen Worker Process.
10566,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 49c -InterruptEvent 0 -NGENProcess 4f0 -Pipe 514 -Comment NGen Worker Process.
10567,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 49c -InterruptEvent 0 -NGENProcess 4f8 -Pipe 530 -Comment NGen Worker Process.
10568,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 49c -InterruptEvent 0 -NGENProcess 538 -Pipe 534 -Comment NGen Worker Process.
10569,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4a0 -InterruptEvent 0 -NGENProcess 318 -Pipe 458 -Comment NGen Worker Process.
10570,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4a0 -InterruptEvent 0 -NGENProcess 434 -Pipe 494 -Comment NGen Worker Process.
10571,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4a0 -InterruptEvent 0 -NGENProcess 4b8 -Pipe 4d0 -Comment NGen Worker Process.
10572,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4a0 -InterruptEvent 0 -NGENProcess 504 -Pipe 480 -Comment NGen Worker Process.
10573,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4a4 -InterruptEvent 0 -NGENProcess 498 -Pipe 47c -Comment NGen Worker Process.
10574,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4a4 -InterruptEvent 0 -NGENProcess 4f0 -Pipe 430 -Comment NGen Worker Process.
10575,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4a8 -InterruptEvent 0 -NGENProcess 2a0 -Pipe 4ac -Comment NGen Worker Process.
10576,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4a8 -InterruptEvent 0 -NGENProcess 460 -Pipe 494 -Comment NGen Worker Process.
10577,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4a8 -InterruptEvent 0 -NGENProcess 480 -Pipe 464 -Comment NGen Worker Process.
10578,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4a8 -InterruptEvent 0 -NGENProcess 498 -Pipe 43c -Comment NGen Worker Process.
10579,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4a8 -InterruptEvent 0 -NGENProcess 5a8 -Pipe 610 -Comment NGen Worker Process.
10580,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4ac -InterruptEvent 0 -NGENProcess 458 -Pipe 45c -Comment NGen Worker Process.
10581,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4b0 -InterruptEvent 0 -NGENProcess 44c -Pipe 2d0 -Comment NGen Worker Process.
10582,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4b0 -InterruptEvent 0 -NGENProcess 480 -Pipe 43c -Comment NGen Worker Process.
10583,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4b0 -InterruptEvent 0 -NGENProcess 48c -Pipe 45c -Comment NGen Worker Process.
10584,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4b0 -InterruptEvent 0 -NGENProcess 4fc -Pipe 500 -Comment NGen Worker Process.
10585,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4b0 -InterruptEvent 0 -NGENProcess 518 -Pipe 508 -Comment NGen Worker Process.
10586,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4b4 -InterruptEvent 0 -NGENProcess 4ac -Pipe 4c0 -Comment NGen Worker Process.
10587,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4b4 -InterruptEvent 0 -NGENProcess 4b8 -Pipe 448 -Comment NGen Worker Process.
10588,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4b4 -InterruptEvent 0 -NGENProcess 5b8 -Pipe 578 -Comment NGen Worker Process.
10589,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4b8 -InterruptEvent 0 -NGENProcess 4c0 -Pipe 4c4 -Comment NGen Worker Process.
10590,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4b8 -InterruptEvent 0 -NGENProcess 4e8 -Pipe 4e0 -Comment NGen Worker Process.
10591,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4b8 -InterruptEvent 0 -NGENProcess 4ec -Pipe 4d4 -Comment NGen Worker Process.
10592,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4bc -InterruptEvent 0 -NGENProcess 504 -Pipe 4f0 -Comment NGen Worker Process.
10593,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4bc -InterruptEvent 0 -NGENProcess 5d0 -Pipe 548 -Comment NGen Worker Process.
10594,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4bc -InterruptEvent 0 -NGENProcess 680 -Pipe 5f0 -Comment NGen Worker Process.
10595,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4c0 -InterruptEvent 0 -NGENProcess 480 -Pipe 62c -Comment NGen Worker Process.
10596,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4c0 -InterruptEvent 0 -NGENProcess 53c -Pipe 54c -Comment NGen Worker Process.
10597,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4c0 -InterruptEvent 0 -NGENProcess 648 -Pipe 608 -Comment NGen Worker Process.
10598,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4c0 -InterruptEvent 0 -NGENProcess 648 -Pipe 68c -Comment NGen Worker Process.
10599,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4c0 -InterruptEvent 0 -NGENProcess 684 -Pipe 660 -Comment NGen Worker Process.
10600,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4cc -InterruptEvent 0 -NGENProcess 464 -Pipe 458 -Comment NGen Worker Process.
10601,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4d0 -InterruptEvent 0 -NGENProcess 4c4 -Pipe 4b4 -Comment NGen Worker Process.
10602,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4d0 -InterruptEvent 0 -NGENProcess 4e8 -Pipe 4cc -Comment NGen Worker Process.
10603,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4d0 -InterruptEvent 0 -NGENProcess 544 -Pipe 530 -Comment NGen Worker Process.
10604,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4d8 -InterruptEvent 0 -NGENProcess 44c -Pipe 4a4 -Comment NGen Worker Process.
10605,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4d8 -InterruptEvent 0 -NGENProcess 4ec -Pipe 4f8 -Comment NGen Worker Process.
10606,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4d8 -InterruptEvent 0 -NGENProcess 518 -Pipe 498 -Comment NGen Worker Process.
10607,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4dc -InterruptEvent 0 -NGENProcess 4f0 -Pipe 4b4 -Comment NGen Worker Process.
10608,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4e0 -InterruptEvent 0 -NGENProcess 49c -Pipe 4ec -Comment NGen Worker Process.
10609,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4e4 -InterruptEvent 0 -NGENProcess 460 -Pipe 580 -Comment NGen Worker Process.
10610,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4e4 -InterruptEvent 0 -NGENProcess 460 -Pipe 594 -Comment NGen Worker Process.
10611,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4e4 -InterruptEvent 0 -NGENProcess 468 -Pipe 4e8 -Comment NGen Worker Process.
10612,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4e4 -InterruptEvent 0 -NGENProcess 56c -Pipe 470 -Comment NGen Worker Process.
10613,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4e8 -InterruptEvent 0 -NGENProcess 4cc -Pipe 4ec -Comment NGen Worker Process.
10614,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4e8 -InterruptEvent 0 -NGENProcess 500 -Pipe 4b8 -Comment NGen Worker Process.
10615,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4ec -InterruptEvent 0 -NGENProcess 4e0 -Pipe 4e8 -Comment NGen Worker Process.
10616,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4ec -InterruptEvent 0 -NGENProcess 558 -Pipe 4f4 -Comment NGen Worker Process.
10617,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4ec -InterruptEvent 0 -NGENProcess f0 -Pipe 55c -Comment NGen Worker Process.
10618,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4f0 -InterruptEvent 0 -NGENProcess 460 -Pipe 4d4 -Comment NGen Worker Process.
10619,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4f0 -InterruptEvent 0 -NGENProcess 4bc -Pipe 4dc -Comment NGen Worker Process.
10620,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4f0 -InterruptEvent 0 -NGENProcess 4d8 -Pipe 4a4 -Comment NGen Worker Process.
10621,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4f4 -InterruptEvent 0 -NGENProcess 4c0 -Pipe 500 -Comment NGen Worker Process.
10622,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4f8 -InterruptEvent 0 -NGENProcess 4ec -Pipe 4b8 -Comment NGen Worker Process.
10623,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4f8 -InterruptEvent 0 -NGENProcess 518 -Pipe 4ec -Comment NGen Worker Process.
10624,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4f8 -InterruptEvent 0 -NGENProcess 520 -Pipe 510 -Comment NGen Worker Process.
10625,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4fc -InterruptEvent 0 -NGENProcess 49c -Pipe 474 -Comment NGen Worker Process.
10626,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4fc -InterruptEvent 0 -NGENProcess 51c -Pipe 50c -Comment NGen Worker Process.
10627,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 4fc -InterruptEvent 0 -NGENProcess 5d8 -Pipe 538 -Comment NGen Worker Process.
10628,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 500 -InterruptEvent 0 -NGENProcess 4f4 -Pipe 4e8 -Comment NGen Worker Process.
10629,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 500 -InterruptEvent 0 -NGENProcess 4f8 -Pipe 53c -Comment NGen Worker Process.
10630,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 500 -InterruptEvent 0 -NGENProcess 53c -Pipe 554 -Comment NGen Worker Process.
10631,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 500 -InterruptEvent 0 -NGENProcess 564 -Pipe 544 -Comment NGen Worker Process.
10632,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 504 -InterruptEvent 0 -NGENProcess 4b8 -Pipe 4c4 -Comment NGen Worker Process.
10633,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 504 -InterruptEvent 0 -NGENProcess 4f0 -Pipe 50c -Comment NGen Worker Process.
10634,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 504 -InterruptEvent 0 -NGENProcess 534 -Pipe 508 -Comment NGen Worker Process.
10635,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 508 -InterruptEvent 0 -NGENProcess 558 -Pipe 4d0 -Comment NGen Worker Process.
10636,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 50c -InterruptEvent 0 -NGENProcess 504 -Pipe 510 -Comment NGen Worker Process.
10637,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 510 -InterruptEvent 0 -NGENProcess 540 -Pipe 4d4 -Comment NGen Worker Process.
10638,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 514 -InterruptEvent 0 -NGENProcess 474 -Pipe 504 -Comment NGen Worker Process.
10639,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 514 -InterruptEvent 0 -NGENProcess 5e0 -Pipe 4dc -Comment NGen Worker Process.
10640,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 518 -InterruptEvent 0 -NGENProcess 4f8 -Pipe 44c -Comment NGen Worker Process.
10641,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 518 -InterruptEvent 0 -NGENProcess 4f8 -Pipe 4d8 -Comment NGen Worker Process.
10642,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 518 -InterruptEvent 0 -NGENProcess 51c -Pipe 52c -Comment NGen Worker Process.
10643,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 51c -InterruptEvent 0 -NGENProcess 4cc -Pipe 4fc -Comment NGen Worker Process.
10644,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 51c -InterruptEvent 0 -NGENProcess 4e4 -Pipe 408 -Comment NGen Worker Process.
10645,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 51c -InterruptEvent 0 -NGENProcess 534 -Pipe 528 -Comment NGen Worker Process.
10646,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 520 -InterruptEvent 0 -NGENProcess 534 -Pipe 524 -Comment NGen Worker Process.
10647,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 524 -InterruptEvent 0 -NGENProcess 468 -Pipe 754 -Comment NGen Worker Process.
10648,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 524 -InterruptEvent 0 -NGENProcess 4e4 -Pipe 518 -Comment NGen Worker Process.
10649,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 524 -InterruptEvent 0 -NGENProcess 4ec -Pipe 4fc -Comment NGen Worker Process.
10650,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 524 -InterruptEvent 0 -NGENProcess 4f0 -Pipe 520 -Comment NGen Worker Process.
10651,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 524 -InterruptEvent 0 -NGENProcess 538 -Pipe 758 -Comment NGen Worker Process.
10652,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 524 -InterruptEvent 0 -NGENProcess 584 -Pipe 580 -Comment NGen Worker Process.
10653,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 524 -InterruptEvent 0 -NGENProcess 5c0 -Pipe 6c8 -Comment NGen Worker Process.
10654,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 524 -InterruptEvent 0 -NGENProcess 680 -Pipe 670 -Comment NGen Worker Process.
10655,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 524 -InterruptEvent 0 -NGENProcess 688 -Pipe 318 -Comment NGen Worker Process.
10656,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 524 -InterruptEvent 0 -NGENProcess 6dc -Pipe 630 -Comment NGen Worker Process.
10657,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 524 -InterruptEvent 0 -NGENProcess 6e4 -Pipe 6f0 -Comment NGen Worker Process.
10658,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 524 -InterruptEvent 0 -NGENProcess 724 -Pipe 720 -Comment NGen Worker Process.
10659,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 524 -InterruptEvent 0 -NGENProcess 734 -Pipe 738 -Comment NGen Worker Process.
10660,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 524 -InterruptEvent 0 -NGENProcess 760 -Pipe 468 -Comment NGen Worker Process.
10661,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 528 -InterruptEvent 0 -NGENProcess 4e4 -Pipe 520 -Comment NGen Worker Process.
10662,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 528 -InterruptEvent 0 -NGENProcess 51c -Pipe 4e0 -Comment NGen Worker Process.
10663,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 52c -InterruptEvent 0 -NGENProcess 514 -Pipe 528 -Comment NGen Worker Process.
10664,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 52c -InterruptEvent 0 -NGENProcess 598 -Pipe 5e0 -Comment NGen Worker Process.
10665,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 530 -InterruptEvent 0 -NGENProcess 464 -Pipe 4c0 -Comment NGen Worker Process.
10666,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 530 -InterruptEvent 0 -NGENProcess 4d0 -Pipe 484 -Comment NGen Worker Process.
10667,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 538 -InterruptEvent 0 -NGENProcess 424 -Pipe 568 -Comment NGen Worker Process.
10668,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 538 -InterruptEvent 0 -NGENProcess 4bc -Pipe 7b8 -Comment NGen Worker Process.
10669,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 538 -InterruptEvent 0 -NGENProcess 4f8 -Pipe 52c -Comment NGen Worker Process.
10670,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 538 -InterruptEvent 0 -NGENProcess 51c -Pipe 514 -Comment NGen Worker Process.
10671,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 538 -InterruptEvent 0 -NGENProcess 570 -Pipe 500 -Comment NGen Worker Process.
10672,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 538 -InterruptEvent 0 -NGENProcess 610 -Pipe 64c -Comment NGen Worker Process.
10673,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 538 -InterruptEvent 0 -NGENProcess 6f4 -Pipe 708 -Comment NGen Worker Process.
10674,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 538 -InterruptEvent 0 -NGENProcess 740 -Pipe 768 -Comment NGen Worker Process.
10675,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 538 -InterruptEvent 0 -NGENProcess 75c -Pipe 700 -Comment NGen Worker Process.
10676,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 538 -InterruptEvent 0 -NGENProcess 7d8 -Pipe 6bc -Comment NGen Worker Process.
10677,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 538 -InterruptEvent 0 -NGENProcess 7ec -Pipe 7d0 -Comment NGen Worker Process.
10678,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 53c -InterruptEvent 0 -NGENProcess 444 -Pipe 528 -Comment NGen Worker Process.
10679,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 53c -InterruptEvent 0 -NGENProcess 538 -Pipe 4bc -Comment NGen Worker Process.
10680,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 53c -InterruptEvent 0 -NGENProcess 54c -Pipe 50c -Comment NGen Worker Process.
10681,C: Windows Microsoft.NET Framework v4.0.30319 mscorsvw.exe -StartupEvent 53c -InterruptEvent 0 -NGENProcess 558 -Pipe 538 -Comment NGen Worker Process.
